date,day_high,day_low,day_open,day_close,day_start,prev_high,prev_low,prev_close,opening_position
2019-12-31,12247.1,12152.25,12247.1,12176.3,2019-12-31 09:15:00,12286.3,12213.95,12258.75,INSIDE
2020-01-01,12222.05,12165.4,12202.15,12189.7,2020-01-01 09:15:00,12247.1,12152.25,12176.3,INSIDE
2020-01-02,12289.75,12198.2,12198.55,12282.35,2020-01-02 09:15:00,12222.05,12165.4,12189.7,INSIDE
2020-01-03,12265.5,12192.4,12261.1,12222.2,2020-01-03 09:15:00,12289.75,12198.2,12282.35,INSIDE
2020-01-06,12175.45,11974.35,12170.6,11988.1,2020-01-06 09:15:00,12265.5,12192.4,12222.2,BELOW
2020-01-07,12151.8,12005.7,12079.1,12060.3,2020-01-07 09:15:00,12175.45,11974.35,11988.1,INSIDE
2020-01-08,12044.45,11931.35,11939.1,12021.6,2020-01-08 09:15:00,12151.8,12005.7,12060.3,BELOW
2020-01-09,12224.0,12136.5,12153.15,12214.45,2020-01-09 09:15:00,12044.45,11931.35,12021.6,ABOVE
2020-01-10,12311.05,12213.6,12271.0,12256.5,2020-01-10 09:15:00,12224.0,12136.5,12214.45,ABOVE
2020-01-13,12337.4,12287.0,12296.7,12329.6,2020-01-13 09:15:00,12311.05,12213.6,12256.5,INSIDE
2020-01-14,12373.65,12309.35,12333.1,12360.05,2020-01-14 09:15:00,12337.4,12287.0,12329.6,INSIDE
2020-01-15,12355.0,12279.05,12349.4,12340.35,2020-01-15 09:15:00,12373.65,12309.35,12360.05,INSIDE
2020-01-16,12389.0,12315.85,12347.1,12354.05,2020-01-16 09:15:00,12355.0,12279.05,12340.35,INSIDE
2020-01-17,12385.25,12322.25,12328.4,12346.1,2020-01-17 09:15:00,12389.0,12315.85,12354.05,INSIDE
2020-01-20,12430.5,12217.25,12430.5,12230.75,2020-01-20 09:15:00,12385.25,12322.25,12346.1,ABOVE
2020-01-21,12230.05,12162.55,12195.3,12169.65,2020-01-21 09:15:00,12430.5,12217.25,12230.75,BELOW
2020-01-22,12224.8,12088.8,12218.35,12108.15,2020-01-22 09:15:00,12230.05,12162.55,12169.65,INSIDE
2020-01-23,12188.5,12095.65,12123.75,12179.9,2020-01-23 09:15:00,12224.8,12088.8,12108.15,INSIDE
2020-01-24,12272.05,12150.15,12174.55,12252.15,2020-01-24 09:15:00,12188.5,12095.65,12179.9,INSIDE
2020-01-27,12216.55,12107.05,12197.1,12109.9,2020-01-27 09:15:00,12272.05,12150.15,12252.15,INSIDE
2020-01-28,12162.85,12025.8,12148.1,12061.95,2020-01-28 09:15:00,12216.55,12107.05,12109.9,INSIDE
2020-01-29,12169.4,12104.0,12114.9,12132.0,2020-01-29 09:15:00,12162.85,12025.8,12061.95,INSIDE
2020-01-30,12148.7,12011.0,12147.75,12023.8,2020-01-30 09:15:00,12169.4,12104.0,12132.0,INSIDE
2020-01-31,12100.55,11946.15,12100.4,11966.45,2020-01-31 09:15:00,12148.7,12011.0,12023.8,INSIDE
2020-02-01,12016.65,11633.75,11939.0,11643.65,2020-02-01 09:15:00,12100.55,11946.15,11966.45,BELOW
2020-02-03,11749.85,11615.75,11627.45,11724.6,2020-02-03 09:15:00,12016.65,11633.75,11643.65,BELOW
2020-02-04,11985.6,11786.25,11786.25,11981.3,2020-02-04 09:15:00,11749.85,11615.75,11724.6,ABOVE
2020-02-05,12097.7,11954.05,12005.85,12091.95,2020-02-05 09:15:00,11985.6,11786.25,11981.3,ABOVE
2020-02-06,12160.45,12085.0,12120.0,12133.25,2020-02-06 09:15:00,12097.7,11954.05,12091.95,ABOVE
2020-02-07,12151.15,12074.0,12151.15,12086.6,2020-02-07 09:15:00,12160.45,12085.0,12133.25,INSIDE
2020-02-10,12102.4,11990.8,12102.35,12035.3,2020-02-10 09:15:00,12151.15,12074.0,12086.6,INSIDE
2020-02-11,12172.0,12099.3,12108.4,12110.45,2020-02-11 09:15:00,12102.4,11990.8,12035.3,ABOVE
2020-02-12,12231.55,12145.05,12151.0,12203.9,2020-02-12 09:15:00,12172.0,12099.3,12110.45,INSIDE
2020-02-13,12219.65,12140.0,12219.55,12168.95,2020-02-13 09:15:00,12231.55,12145.05,12203.9,INSIDE
2020-02-14,12246.5,12091.65,12190.15,12113.35,2020-02-14 09:15:00,12219.65,12140.0,12168.95,INSIDE
2020-02-17,12159.35,12037.2,12131.8,12050.15,2020-02-17 09:15:00,12246.5,12091.65,12113.35,INSIDE
2020-02-18,12028.9,11908.3,12028.25,12008.05,2020-02-18 09:15:00,12159.35,12037.2,12050.15,BELOW
2020-02-19,12134.25,12042.2,12090.6,12130.95,2020-02-19 09:15:00,12028.9,11908.3,12008.05,ABOVE
2020-02-20,12151.2,12071.9,12119.0,12083.1,2020-02-20 09:15:00,12134.25,12042.2,12130.95,INSIDE
2020-02-24,12012.55,11813.6,12012.55,11835.85,2020-02-24 09:15:00,12151.2,12071.9,12083.1,BELOW
2020-02-25,11882.9,11780.0,11877.5,11814.35,2020-02-25 09:15:00,12012.55,11813.6,11835.85,INSIDE
2020-02-26,11782.6,11640.3,11738.55,11677.35,2020-02-26 09:15:00,11882.9,11780.0,11814.35,BELOW
2020-02-27,11661.25,11536.95,11661.25,11619.95,2020-02-27 09:15:00,11782.6,11640.3,11677.35,INSIDE
2020-02-28,11382.0,11175.6,11382.0,11217.4,2020-02-28 09:15:00,11661.25,11536.95,11619.95,BELOW
2020-03-02,11432.8,11036.7,11387.35,11149.2,2020-03-02 09:15:00,11382.0,11175.6,11217.4,ABOVE
2020-03-03,11341.7,11152.75,11217.55,11329.15,2020-03-03 09:15:00,11432.8,11036.7,11149.2,INSIDE
2020-03-04,11354.95,11083.25,11351.35,11256.3,2020-03-04 09:15:00,11341.7,11152.75,11329.15,ABOVE
2020-03-05,11388.15,11244.85,11306.05,11258.0,2020-03-05 09:15:00,11354.95,11083.25,11256.3,INSIDE
2020-03-06,11034.5,10831.3,10942.65,10981.0,2020-03-06 09:15:00,11388.15,11244.85,11258.0,BELOW
2020-03-09,10743.7,10295.25,10742.05,10457.6,2020-03-09 09:15:00,11034.5,10831.3,10981.0,BELOW
2020-03-11,10544.75,10334.3,10334.3,10454.1,2020-03-11 09:15:00,10743.7,10295.25,10457.6,INSIDE
2020-03-12,10039.95,9508.4,10039.95,9630.65,2020-03-12 09:15:00,10544.75,10334.3,10454.1,BELOW
2020-03-13,10156.85,8476.15,9107.6,10020.45,2020-03-13 09:15:00,10039.95,9508.4,9630.65,BELOW
2020-03-16,9601.75,9165.35,9587.8,9200.05,2020-03-16 09:15:00,10156.85,8476.15,10020.45,INSIDE
2020-03-17,9403.6,8916.7,9285.4,8965.3,2020-03-17 09:15:00,9601.75,9165.35,9200.05,INSIDE
